[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [exec-1]: process started with pid [3307]
[exec-1] [INFO] [1700515614.473151294] [laserdrive]: Range at -90: 0.0
[exec-1] [INFO] [1700515614.473502455] [laserdrive]: Range at 3.1415927410125732: 0.0
[exec-1] [INFO] [1700515614.537473084] [laserdrive]: Range at 0: 16.0
[exec-1] [INFO] [1700515614.538202308] [laserdrive]: Range at 90: 16.0
[exec-1] [INFO] [1700515614.538991155] [laserdrive]: Range at -90: 0.0
[exec-1] [INFO] [1700515614.539532048] [laserdrive]: Range at 3.1415927410125732: 0.0
[exec-1] [INFO] [1700515614.603708745] [laserdrive]: Range at 0: 16.0
[exec-1] [INFO] [1700515614.604612617] [laserdrive]: Range at 90: 16.0
[exec-1] [INFO] [1700515614.604967436] [laserdrive]: Range at -90: 0.0
[exec-1] [INFO] [1700515614.605275033] [laserdrive]: Range at 3.1415927410125732: 0.0
^C[WARNING] [launch]: user interrupted with ctrl-c (SIGINT)
[exec-1] Traceback (most recent call last):
[exec-1]   File "/home/student/class_ws/install/realbot/lib/realbot/exec", line 33, in <module>
[exec-1]     sys.exit(load_entry_point('realbot==0.0.0', 'console_scripts', 'exec')())
[exec-1]   File "/home/student/class_ws/install/realbot/lib/python3.10/site-packages/realbot/exec.py", line 53, in main
[exec-1]     rclpy.spin(mover)
[exec-1]   File "/opt/ros/humble/local/lib/python3.10/dist-packages/rclpy/__init__.py", line 222, in spin
[exec-1]     executor.spin_once()
[exec-1]   File "/opt/ros/humble/local/lib/python3.10/dist-packages/rclpy/executors.py", line 705, in spin_once
[exec-1]     handler, entity, node = self.wait_for_ready_callbacks(timeout_sec=timeout_sec)
[exec-1]   File "/opt/ros/humble/local/lib/python3.10/dist-packages/rclpy/executors.py", line 691, in wait_for_ready_callbacks
[exec-1]     return next(self._cb_iter)
[exec-1]   File "/opt/ros/humble/local/lib/python3.10/dist-packages/rclpy/executors.py", line 588, in _wait_for_ready_callbacks
[exec-1]     wait_set.wait(timeout_nsec)
[exec-1] KeyboardInterrupt
[ERROR] [exec-1]: process has died [pid 3307, exit code -2, cmd '/home/student/class_ws/install/realbot/lib/realbot/exec --ros-args'].
student@ros2class:~/class_ws$ 

